343,0.4716981
344,0.022222223
345,0.5217391
346,0.8333333
347,0.045454547
348,0.078947365
349,0.32911393
350,0.2647059
351,0.6666667
352,0.0877193
353,0.21212122
355,0.16666667
356,0.9189189
357,4.2
358,1.0
359,0.6976744
360,0.8333333
361,1.7777778
363,0.6666667
364,2.0
365,0.5
366,0.6315789
367,1.0
368,0.1904762
369,0.5555556
370,0.08695652
371,0.39534885
372,0.16666667
373,1.0909091
374,0.3809524
375,0.2857143
377,0.094339624
378,0.32
380,0.22222222
381,0.25714287
382,0.5
383,0.15789473
384,0.2413793
385,0.4
386,2.0
387,2.5
388,3.5
389,0.5
390,3.0
391,2.0
393,2.3333333
394,0.8333333
395,1.0
396,0.47058824
397,0.125
398,0.72727275
399,0.4642857
400,0.6097561
401,0.7
402,2.6666667
403,1.5
404,3.0
405,1.4
406,0.73333335
407,0.5283019
408,4.3
409,0.4347826
410,0.31428573
411,0.19402985
412,0.19444445
413,0.375
414,1.4
415,0.44444445
416,0.75
417,1.0
418,1.0
420,3.0
421,0.15384616
422,0.125
423,1.4242424
424,0.18181819
425,0.21052632
426,1.25
427,0.05263158
428,0.20588236
429,0.26666668
430,0.2857143
431,2.0
432,2.4166667
433,1.625
434,0.90909094
435,0.75
436,1.6153846
437,0.7916667
438,0.08108108
439,0.47126436
440,0.29545453
441,0.125
442,0.6363636
443,1.0384616
444,0.6052632
445,2.0
446,1.4
447,2.0
448,0.71428573
449,0.44444445
450,0.8035714
451,0.17948718
452,1.2424242
453,0.43835616
454,0.3962264
455,0.05882353
456,0.7407407
457,1.75
458,0.9047619
459,0.55172414
460,0.05882353
461,0.22033899
462,0.19354838
463,0.25
464,0.5
465,0.27027026
466,0.46153846
467,0.3255814
468,0.9166667
469,0.33333334
470,1.0
471,0.85
472,0.5652174
473,1.3809524
474,2.909091
476,0.5
478,0.6875
479,0.3030303
480,0.27450982
481,0.32352942
482,0.35
483,0.11764706
484,0.6666667
485,0.06666667
486,0.21568628
487,0.18518518
488,0.10526316
489,0.7692308
490,0.375
491,0.39285713
492,0.7777778
493,0.072289154
494,0.07462686
495,0.10810811
496,0.9354839
497,1.0
498,1.2222222
499,2.1666667
500,0.32
501,5.25
502,1.6666666
505,2.0
506,0.5
507,0.4
508,0.44444445
509,0.17073171
510,0.1
511,0.4117647
512,0.47826087
513,0.14035088
514,0.36363637
515,1.3333334
516,0.7714286
517,0.26923078
518,0.10869565
519,0.125
520,0.46153846
521,1.2105263
522,1.0487804
523,0.36585367
524,0.875
526,2.5
527,0.8888889
528,1.0
529,16.0
530,1.5
531,0.33333334
532,0.5
533,4.0
534,1.125
535,0.2
536,0.4
537,0.35135135
538,0.041666668
539,0.2
540,1.2727273
541,0.75
542,0.84375
543,0.35384616
544,1.0144928
545,2.5652175
546,0.5925926
547,1.5789474
548,0.08196721
549,0.21052632
550,0.33333334
551,1.2121212
552,0.45945945
553,0.14285715
554,0.8333333
555,0.14285715
556,0.23076923
557,0.625
560,0.64705884
561,0.8888889
562,1.5833334
563,0.36
564,0.125
565,0.54545456
567,1.1627907
568,0.33898306
569,0.2962963
570,0.5283019
571,0.08080808
572,0.2840909
573,0.032258064
574,0.70886075
575,0.109375
576,0.2361111
577,0.02631579
578,0.29166666
579,5.3846154
580,2.2222223
581,1.1111112
582,1.0
583,0.1
584,0.375
585,5.0
588,4.2
589,1.5833334
590,1.1333333
591,2.52
592,0.35714287
593,1.1428572
594,1.5
595,1.5
596,1.4
597,0.33333334
598,0.4642857
599,0.975
600,0.07236842
601,1.05
602,0.8703704
603,0.4473684
604,0.45454547
605,0.28
606,2.2380953
607,2.1666667
608,0.44
609,0.6
610,0.5
611,1.6666666
612,2.3333333
613,0.8333333
614,1.5
615,5.0
616,2.0
617,6.6666665
618,0.26086956
619,0.15625
620,0.14285715
621,0.33333334
622,0.18604651
623,0.6451613
624,3.0
625,2.5
626,0.57894737
627,0.704918
628,0.10218978
629,1.3275862
631,1.4782609
632,0.8888889
633,0.2
634,0.3529412
635,1.5
636,0.2857143
638,1.3333334
639,0.1875
640,0.5
641,1.6666666
642,1.1666666
644,0.75
645,3.5
646,0.8333333
647,2.8
648,3.142857
649,1.3571428
650,1.1
651,0.54545456
652,2.3333333
654,0.30232558
655,1.46875
656,0.33333334
657,0.46666667
658,0.2857143
661,1.1363636
662,3.3333333
663,1.0
664,0.6
665,1.0
666,2.2
667,2.0
668,0.1724138
669,0.8333333
670,1.4482758
671,6.0
672,3.0
673,0.33333334
674,1.0
675,2.0
676,1.25
677,0.5714286
679,2.5
680,1.625
681,2.1111112
682,0.13461539
683,0.71428573
684,0.57894737
685,3.2105262
686,0.42857143
687,0.2857143
689,1.0769231
690,0.64285713
691,4.5
692,0.25
693,0.5714286
694,2.2857144
695,0.8888889
696,0.33333334
697,0.11764706
698,0.4074074
699,1.0909091
702,0.5
703,1.25
705,2.0
706,4.0
707,3.0
708,0.4
709,0.22222222
710,0.2
711,0.23529412
712,2.0588236
713,1.5652174
714,1.25
715,0.6666667
716,1.0
717,0.75
718,0.53846157
720,0.8
721,2.0
722,1.0
723,0.625
724,3.5
725,1.5
726,0.85714287
727,0.375
728,2.0
730,0.6666667
733,2.5
734,0.71428573
735,3.3333333
736,1.5
737,0.6
738,1.2
739,0.32352942
740,1.36
741,2.9
742,3.0
744,6.5
745,0.21052632
746,0.7692308
747,2.5
748,1.5
749,1.0
750,0.625
751,3.857143
752,1.1666666
753,2.0
754,4.3333335
755,1.1290323
756,2.0
757,1.0
761,2.6666667
762,1.25
764,1.5
766,2.0
767,2.4444444
768,0.17073171
769,0.16666667
770,1.0
771,1.0
772,0.5
773,2.0
774,4.0
776,1.0
777,2.0
778,1.0
779,0.36363637
780,1.5
781,1.0
782,1.0
